"Timestamp","SG010-CM06002 Purified (L)","SG010-CM06006 Basement (L)","SG010-CM06001 Admin (L)","SG010-CM06008 Logistics (L)","SG010-CM06009 BB & Tab GF (L)","SG080-FM06001 QC Lab 2 & SBP (L)","SG080-FM06002 Bin Washer (L)","SG010-CM06005 Packaging (L)","SG010-CM06010 Tab L3 (TCW01/02) (L)"
"2025-09-01 17:30:00",0,0,20,140,460,10,0,0,0
"2025-09-01 17:45:00",0,0,10,20,530,0,0,0,0
"2025-09-01 18:00:00",190,180,10,10,570,0,0,0,380
"2025-09-01 18:15:00",0,0,0,70,490,0,0,0,510
"2025-09-01 18:30:00",390,360,30,10,550,0,0,0,0
"2025-09-01 18:45:00",390,360,0,0,570,0,0,0,0
"2025-09-01 19:00:00",0,0,10,0,540,0,0,0,0
"2025-09-01 19:15:00",360,330,10,10,480,0,0,0,0
"2025-09-01 19:30:00",0,0,0,0,470,0,0,0,0
"2025-09-01 19:45:00",0,0,0,30,490,0,0,0,0
"2025-09-01 20:00:00",350,320,0,10,460,0,0,0,0
"2025-09-01 20:15:00",380,350,0,0,450,0,320,0,0
"2025-09-01 20:30:00",380,350,0,10,440,0,440,0,0
"2025-09-01 20:45:00",380,350,0,0,450,0,0,0,0
"2025-09-01 21:00:00",0,0,0,0,460,0,0,0,0
"2025-09-01 21:15:00",0,0,0,0,460,0,0,0,0
"2025-09-01 21:30:00",190,180,0,30,450,0,0,0,0
"2025-09-01 21:45:00",0,0,0,0,460,0,0,0,0
"2025-09-01 22:00:00",390,350,0,0,460,0,0,0,0
"2025-09-01 22:15:00",0,0,0,0,480,0,0,0,0
"2025-09-01 22:30:00",0,0,0,0,470,0,0,0,0
"2025-09-01 22:45:00",0,0,10,10,460,0,0,0,0
"2025-09-01 23:00:00",0,0,0,670,470,0,0,0,0
"2025-09-01 23:15:00",360,330,0,640,440,0,0,0,0
"2025-09-01 23:30:00",380,350,0,0,450,0,0,0,0
"2025-09-01 23:45:00",370,340,0,0,460,0,160,0,0
"2025-09-02 00:00:00",380,350,0,0,450,0,160,0,0
"2025-09-02 00:15:00",380,350,0,0,440,0,370,0,0
"2025-09-02 00:30:00",380,340,0,0,450,0,0,0,0
"2025-09-02 00:45:00",370,350,0,0,460,0,0,0,0
"2025-09-02 01:00:00",0,0,0,10,480,0,0,0,0
"2025-09-02 01:15:00",0,0,0,0,470,0,0,0,0
"2025-09-02 01:30:00",0,0,0,0,480,0,0,0,0
"2025-09-02 01:45:00",350,320,0,0,460,0,0,0,0
"2025-09-02 02:00:00",0,0,0,0,470,0,0,0,0
"2025-09-02 02:15:00",0,0,0,0,490,0,0,0,0
"2025-09-02 02:30:00",0,0,0,10,490,0,0,0,0
"2025-09-02 02:45:00",0,0,0,0,480,0,0,0,0
"2025-09-02 03:00:00",340,310,0,0,460,0,0,0,0
"2025-09-02 03:15:00",0,0,0,0,530,0,0,0,0
"2025-09-02 03:30:00",0,0,0,450,480,0,0,0,0
"2025-09-02 03:45:00",200,180,0,710,450,0,0,0,0
"2025-09-02 04:00:00",0,0,0,440,470,0,0,0,0
"2025-09-02 04:15:00",390,360,0,0,490,0,0,10,0
"2025-09-02 04:30:00",0,0,0,0,470,0,0,0,0
"2025-09-02 04:45:00",0,0,0,80,490,0,0,0,0
"2025-09-02 05:00:00",0,0,0,60,480,0,0,0,0
"2025-09-02 05:15:00",180,170,30,0,470,0,0,0,0
"2025-09-02 05:30:00",160,140,10,0,490,0,0,0,0
"2025-09-02 05:45:00",0,0,0,0,470,0,0,0,0
"2025-09-02 06:00:00",0,0,0,0,490,0,0,0,0
"2025-09-02 06:15:00",0,0,0,0,570,0,0,0,0
"2025-09-02 06:30:00",340,320,0,0,520,0,0,0,0
"2025-09-02 06:45:00",0,0,340,0,630,0,210,0,0
"2025-09-02 07:00:00",440,400,130,10,610,0,170,0,0
"2025-09-02 07:15:00",500,470,80,40,650,0,320,0,0
"2025-09-02 07:30:00",550,500,140,0,670,0,0,0,0
"2025-09-02 07:45:00",400,370,70,0,760,0,0,0,0
"2025-09-02 08:00:00",200,180,30,20,880,0,0,0,0
"2025-09-02 08:15:00",0,0,160,10,820,30,0,0,0
"2025-09-02 08:30:00",0,0,510,90,820,20,0,0,0
"2025-09-02 08:45:00",0,0,450,160,780,20,460,10,0
"2025-09-02 09:00:00",230,220,370,240,810,10,160,0,880
"2025-09-02 09:15:00",550,500,440,680,970,0,170,0,0
"2025-09-02 09:30:00",400,370,360,700,750,30,40,0,0
"2025-09-02 09:45:00",380,350,460,390,640,90,0,10,0
"2025-09-02 10:00:00",400,370,390,100,640,0,0,10,0
"2025-09-02 10:15:00",380,350,440,50,640,10,470,0,0
"2025-09-02 10:30:00",400,370,390,50,640,10,0,0,0
"2025-09-02 10:45:00",380,350,350,50,500,0,310,10,0
"2025-09-02 11:00:00",390,350,410,30,440,10,400,0,880
"2025-09-02 11:15:00",380,350,140,70,470,20,0,10,0
"2025-09-02 11:30:00",580,540,310,80,470,0,0,0,0
"2025-09-02 11:45:00",330,300,520,80,440,0,0,0,0
"2025-09-02 12:00:00",570,530,280,80,490,0,0,0,0
"2025-09-02 12:15:00",380,350,260,20,460,10,0,350,0
"2025-09-02 12:30:00",570,520,300,20,440,0,0,120,880
"2025-09-02 12:45:00",380,350,350,70,450,0,0,10,0
"2025-09-02 13:00:00",390,360,370,50,490,10,0,0,0
"2025-09-02 13:15:00",380,350,400,100,490,10,0,10,890
"2025-09-02 13:30:00",390,360,410,20,460,10,0,0,0
"2025-09-02 13:45:00",520,480,430,10,450,0,0,0,0
"2025-09-02 14:00:00",200,180,480,70,460,10,0,10,0
"2025-09-02 14:15:00",0,0,290,50,410,20,0,10,880
"2025-09-02 14:30:00",0,0,270,10,440,0,0,0,0
"2025-09-02 14:45:00",0,0,120,50,420,20,0,0,0
"2025-09-02 15:00:00",380,360,60,20,460,10,0,10,530
"2025-09-02 15:15:00",0,0,140,40,460,0,0,0,360
"2025-09-02 15:30:00",400,360,200,30,470,20,0,0,0
"2025-09-02 15:45:00",580,550,80,20,480,0,0,0,0
"2025-09-02 16:00:00",340,310,100,30,450,0,0,0,0
"2025-09-02 16:15:00",0,0,60,190,580,0,0,10,0
"2025-09-02 16:30:00",0,0,90,740,530,0,0,0,0
"2025-09-02 16:45:00",0,0,60,550,510,10,0,0,0
"2025-09-02 17:00:00",350,320,40,10,490,0,0,0,0
"2025-09-02 17:15:00",0,0,40,20,480,0,0,10,0
"2025-09-02 17:30:00",0,0,20,40,510,0,0,0,0
"2025-09-02 17:45:00",380,350,50,10,500,0,0,0,0
"2025-09-02 18:00:00",390,360,50,30,460,0,0,0,0
"2025-09-02 18:15:00",380,350,50,0,480,0,0,0,0
"2025-09-02 18:30:00",320,290,30,0,480,0,0,0,0
"2025-09-02 18:45:00",0,0,10,10,490,10,0,0,0
"2025-09-02 19:00:00",200,190,0,10,580,0,0,10,0
"2025-09-02 19:15:00",390,360,20,0,530,0,0,0,0
"2025-09-02 19:30:00",380,350,20,40,450,0,10,0,0
"2025-09-02 19:45:00",400,370,30,10,510,0,300,0,0
"2025-09-02 20:00:00",390,350,10,0,460,0,250,0,0
"2025-09-02 20:15:00",390,370,0,0,460,0,160,0,0
"2025-09-02 20:30:00",330,300,0,10,450,0,0,0,0
"2025-09-02 20:45:00",0,0,0,0,490,0,0,0,0
"2025-09-02 21:00:00",50,50,0,0,460,0,310,0,0
"2025-09-02 21:15:00",520,480,0,20,470,0,330,0,0
"2025-09-02 21:30:00",450,410,10,0,470,0,70,0,0
"2025-09-02 21:45:00",120,110,0,0,470,0,0,0,0
"2025-09-02 22:00:00",0,0,0,10,480,0,0,0,0
"2025-09-02 22:15:00",0,0,0,0,490,0,0,0,0
"2025-09-02 22:30:00",0,0,0,0,480,0,0,0,0
"2025-09-02 22:45:00",340,320,0,0,470,0,0,0,0
"2025-09-02 23:00:00",0,0,0,90,460,0,0,0,0
"2025-09-02 23:15:00",380,340,0,640,440,0,310,0,0
"2025-09-02 23:30:00",380,360,0,590,450,0,380,10,0
"2025-09-02 23:45:00",370,340,0,0,480,0,0,0,0
"2025-09-03 00:00:00",0,0,0,0,480,0,0,0,0
"2025-09-03 00:15:00",390,350,0,0,460,0,310,0,0
"2025-09-03 00:30:00",380,350,0,30,450,0,190,0,0
"2025-09-03 00:45:00",370,340,0,0,470,0,0,0,0
"2025-09-03 01:00:00",0,0,0,0,490,0,160,0,0
"2025-09-03 01:15:00",370,340,0,10,470,0,150,0,0
"2025-09-03 01:30:00",390,360,0,0,460,0,380,0,0
"2025-09-03 01:45:00",400,360,0,0,450,0,0,0,0
"2025-09-03 02:00:00",0,0,0,0,470,0,0,0,0
"2025-09-03 02:15:00",0,0,0,30,480,0,0,0,0
"2025-09-03 02:30:00",0,0,0,0,500,0,0,0,0
"2025-09-03 02:45:00",360,340,0,0,500,0,0,0,0
"2025-09-03 03:00:00",0,0,0,0,490,0,0,0,0
"2025-09-03 03:15:00",0,0,0,0,480,0,0,0,0
"2025-09-03 03:30:00",0,0,0,0,480,0,180,0,0
"2025-09-03 03:45:00",0,0,0,30,450,0,290,0,0
"2025-09-03 04:00:00",320,290,0,0,430,0,670,0,0
"2025-09-03 04:15:00",490,450,0,0,470,0,0,0,0
"2025-09-03 04:30:00",270,250,0,0,490,0,150,0,0
"2025-09-03 04:45:00",380,350,0,650,480,0,160,0,0
"2025-09-03 05:00:00",580,540,0,670,440,0,400,0,0
"2025-09-03 05:15:00",170,160,20,120,490,0,0,0,0
"2025-09-03 05:30:00",0,0,0,20,470,0,150,0,0
"2025-09-03 05:45:00",520,480,0,10,470,10,150,0,0
"2025-09-03 06:00:00",380,350,0,0,480,0,0,0,0
"2025-09-03 06:15:00",390,350,0,0,590,0,150,0,0
"2025-09-03 06:30:00",380,350,10,0,500,0,160,0,0
"2025-09-03 06:45:00",380,360,340,20,570,0,380,0,0
"2025-09-03 07:00:00",330,300,130,30,590,0,0,0,0
"2025-09-03 07:15:00",0,0,40,10,570,0,0,0,0
"2025-09-03 07:30:00",0,0,40,0,520,0,0,0,0
"2025-09-03 07:45:00",0,0,90,10,520,10,0,0,0
"2025-09-03 08:00:00",350,320,40,10,510,0,0,0,0
"2025-09-03 08:15:00",0,0,140,30,530,0,0,10,0
"2025-09-03 08:30:00",0,0,260,30,450,0,0,0,0
"2025-09-03 08:45:00",0,0,270,20,470,10,0,0,890
"2025-09-03 09:00:00",0,0,280,30,510,0,0,0,0
"2025-09-03 09:15:00",330,300,170,20,570,10,0,0,0
"2025-09-03 09:30:00",0,0,270,20,530,30,0,0,520
"2025-09-03 09:45:00",310,290,340,20,490,90,0,10,370
"2025-09-03 10:00:00",380,340,460,200,550,20,0,0,0
"2025-09-03 10:15:00",390,360,450,20,540,10,0,0,0
"2025-09-03 10:30:00",0,0,370,80,450,0,0,10,0
"2025-09-03 10:45:00",190,180,260,70,520,10,0,10,590
"2025-09-03 11:00:00",0,0,490,40,110,10,0,20,290
"2025-09-03 11:15:00",0,0,240,70,0,10,0,0,0
"2025-09-03 11:30:00",380,350,440,70,20,10,160,0,0
"2025-09-03 11:45:00",380,350,260,30,20,0,150,0,250
"2025-09-03 12:00:00",390,360,310,600,50,0,430,20,630
"2025-09-03 12:15:00",370,350,300,700,10,10,0,10,0
"2025-09-03 12:30:00",390,350,320,320,10,0,0,0,0
"2025-09-03 12:45:00",500,460,410,50,10,0,150,0,0
"2025-09-03 13:00:00",440,400,420,30,30,10,160,0,890
"2025-09-03 13:15:00",570,520,500,70,40,10,200,0,0
"2025-09-03 13:30:00",380,350,450,40,10,20,0,0,0
"2025-09-03 13:45:00",370,340,340,10,30,10,0,0,0
